INDEX,FLIGHTDATE,FLIGHTNO,ORIGIN,ORIGIN_STATION,ORIGINOBSERVATIONTIME,STATION,DATE,REPORT_TYPE,ORIGIN_UA_OBS,VIS_METERS
3681,20190227,1810,EWR,72502014734,2019-02-27 22:51:00+00:00,72502014734,2019-02-27 22:51:00+00:00,FM-15,MET11502/27/19 17:51:02 METAR KEWR 272251Z 13010KT 10SM FEW032 BKN042 OVC140 M02/M09 A3016 RMK AO2 SLP212 T10221089 (DHA),16093.0
3720,20190227,249,IAD,72403093738,2019-02-27 22:52:00+00:00,72403093738,2019-02-27 22:52:00+00:00,FM-15,MET10602/27/19 17:52:02 METAR KIAD 272252Z 13007KT 10SM SCT024 BKN100 03/M03 A3008 RMK AO2 SLP189 T00281028 (JH),16093.0
3672,20190227,489,DEN,72565003017,2019-02-27 22:53:00+00:00,72565003017,2019-02-27 22:53:00+00:00,FM-15,MET10302/27/19 15:53:02 METAR KDEN 272253Z 03008KT 5SM BR OVC006 M03/M04 A2997 RMK AO2 SLP185 T10331044 (ARW),8047.0
3559,20190227,1765,PHL,72408013739,2019-02-27 22:54:00+00:00,72408013739,2019-02-27 22:54:00+00:00,FM-15,MET10102/27/19 17:54:02 METAR KPHL 272254Z 15008KT 10SM OVC032 02/M06 A3013 RMK AO2 SLP203 T00221061 $ (SS),16093.0
3639,20190227,1511,HDN,72571094025,2019-02-27 22:56:00+00:00,72571094025,2019-02-27 22:56:00+00:00,FM-15,MET10802/27/19 15:56:02 METAR KHDN 272256Z 07004KT 10SM FEW060 OVC070 02/M05 A3001 RMK AO2 SLP186 T00171050 FZRANO,16093.0
3721,20190227,1545,EGE,72467523063,2019-02-27 22:56:00+00:00,72467523063,2019-02-27 22:56:00+00:00,FM-15,MET11202/27/19 15:56:02 METAR KEGE 272256Z 25008KT 10SM OVC065 07/M06 A3004 RMK AO2 PK WND 31026/2235 SLP199 T00721061,16093.0
3550,20190227,388,FLL,74783012849,2019-02-27 23:01:00+00:00,74783012849,2019-02-27 23:01:00+00:00,FM-16,MET16302/27/19 18:01:02 SPECI KFLL 272301Z 32012G20KT 10SM FEW012 BKN048 BKN080 23/19 A3007 RMK AO2 WSHFT 2242 LTG DSNT N AND NE CB DSNT N-NE W-NW MOV NE T02330194 (RLK),16093.0
3600,20190227,1961,MAF,72265023023,2019-02-27 23:10:00+00:00,72265023023,2019-02-27 23:10:00+00:00,FM-16,MET10202/27/19 17:10:02 SPECI KMAF 272310Z 07015KT 10SM SCT110 17/06 A3003 RMK AO2 WSHFT 2250 T01720056 (WG),16093.0
3673,20190227,673,DFW,72259003927,2019-02-27 23:18:00+00:00,72259003927,2019-02-27 23:18:00+00:00,FM-16,MET11002/27/19 17:18:02 SPECI KDFW 272318Z 33019KT 5SM -DZ BR BKN005 OVC010 05/04 A3010 RMK AO2 P0000 T00500039 (AF),8047.0
3587,20190227,1058,CUN,76595099999,2019-02-27 23:44:00+00:00,76595099999,2019-02-27 23:44:00+00:00,FM-15,MET077METAR MMUN 272344Z 08005KT 7SM FEW015 26/21 A3006 RMK SLP180 52004 957 8/500=,11265.0
3619,20190227,1838,MEX,76679399999,2019-02-27 23:49:00+00:00,76679399999,2019-02-27 23:49:00+00:00,FM-15,MET080METAR MMMX 272349Z 02008KT 10SM SKC 25/M04 A3021 NOSIG RMK SLP068 57010 961 HZY=,16093.0
3604,20190227,1083,ORD,72530094846,2019-02-27 23:51:00+00:00,72530094846,2019-02-27 23:51:00+00:00,FM-15,MET11902/27/19 17:51:02 METAR KORD 272351Z 33013KT 10SM BKN026 M05/M11 A3017 RMK AO2 SLP227 T10501106 11011 21050 51022 (KLC),16093.0
3569,20190227,322,CLE,72524014820,2019-02-27 23:51:00+00:00,72524014820,2019-02-27 23:51:00+00:00,FM-15,MET12702/27/19 18:51:02 METAR KCLE 272351Z 30012KT 10SM FEW018 OVC037 M02/M06 A3006 RMK AO2 SLP189 T10221061 10044 21022 53016 $ (SP),16093.0
3700,20190227,2210,SAN,72290023188,2019-02-27 23:51:00+00:00,72290023188,2019-02-27 23:51:00+00:00,FM-15,MET12302/27/19 15:51:02 METAR KSAN 272351Z 29008KT 10SM FEW022 FEW250 17/09 A3015 RMK AO2 SLP208 T01720089 10178 20156 56006 (SC),16093.0
3548,20190227,1167,LGA,72503014732,2019-02-27 23:51:00+00:00,72503014732,2019-02-27 23:51:00+00:00,FM-15,MET12502/27/19 18:51:02 METAR KLGA 272351Z VRB05KT 10SM BKN040 OVC130 M03/M12 A3017 RMK AO2 SLP214 T10281117 11017 21039 58010 (WL),16093.0
3695,20190227,1252,SAT,72253012921,2019-02-27 23:51:00+00:00,72253012921,2019-02-27 23:51:00+00:00,FM-15,MET12402/27/19 17:51:02 METAR KSAT 272351Z 14011KT 10SM FEW040 BKN250 23/17 A2997 RMK AO2 SLP134 T02280172 10261 20217 55000 (MBZ),16093.0
3684,20190227,1894,MSY,72231012916,2019-02-27 23:53:00+00:00,72231012916,2019-02-27 23:53:00+00:00,FM-15,MET13002/27/19 17:53:02 METAR KMSY 272353Z 23006KT 10SM BKN055 BKN140 BKN250 22/16 A3005 RMK AO2 SLP177 T02220161 10250 20222 56005 (ML),16093.0
3685,20190227,1990,MFE,72250612959,2019-02-27 23:53:00+00:00,72250612959,2019-02-27 23:53:00+00:00,FM-15,MET11602/27/19 17:53:02 METAR KMFE 272353Z 13013KT 10SM FEW049 28/20 A2991 RMK AO2 SLP127 T02830200 10300 20272 55006 (PD),16093.0
3593,20190227,2164,SNA,72297793184,2019-02-27 23:53:00+00:00,72297793184,2019-02-27 23:53:00+00:00,FM-15,MET13002/27/19 15:53:02 METAR KSNA 272353Z 25005KT 10SM FEW017 BKN060 BKN250 17/07 A3013 RMK AO2 SLP201 T01670072 10178 20156 56007 (SM),16093.0
3713,20190227,1148,LAX,72295023174,2019-02-27 23:53:00+00:00,72295023174,2019-02-27 23:53:00+00:00,FM-15,MET13002/27/19 15:53:02 METAR KLAX 272353Z 26010KT 10SM SCT055 BKN075 BKN200 15/09 A3013 RMK AO2 SLP202 T01500089 10172 20150 56010 (AR),16093.0
3712,20190227,649,MIA,72202012839,2019-02-27 23:53:00+00:00,72202012839,2019-02-27 23:53:00+00:00,FM-15,MET17202/27/19 18:53:02 METAR KMIA 272353Z 26008KT 10SM FEW030 SCT045 BKN080 24/22 A3007 RMK AO2 RAB00E21 SLP183 CB DSNT N-E-SE MOV E P0001 60018 T02440217 10289 20239 53013 (EM),16093.0
3658,20190227,630,AUS,72254013904,2019-02-27 23:53:00+00:00,72254013904,2019-02-27 23:53:00+00:00,FM-15,MET13002/27/19 17:53:02 METAR KAUS 272353Z 07006KT 10SM FEW035 SCT200 BKN300 23/18 A2997 RMK AO2 SLP144 T02330178 10261 20194 55000 (JT),16093.0
3595,20190227,1234,TPA,72211012842,2019-02-27 23:53:00+00:00,72211012842,2019-02-27 23:53:00+00:00,FM-15,MET13602/27/19 18:53:02 METAR KTPA 272353Z 00000KT 10SM FEW006 SCT040 BKN120 21/19 A3001 RMK AO2 SLP163 60004 T02110194 10261 20211 56022 (LM),16093.0
3607,20190227,1411,BWI,72406093721,2019-02-27 23:54:00+00:00,72406093721,2019-02-27 23:54:00+00:00,FM-15,MET11702/27/19 18:54:02 METAR KBWI 272354Z 15003KT 10SM OVC024 03/M04 A3008 RMK AO2 SLP186 T00281039 10028 20011 56022 (TC),16093.0
3641,20190227,1179,LAS,72386023169,2019-02-27 23:56:00+00:00,72386023169,2019-02-27 23:56:00+00:00,FM-15,MET13302/27/19 15:56:02 METAR KLAS 272356Z 20008KT 10SM FEW150 FEW250 22/M01 A2994 RMK AO2 SLP130 ACSL S-W T02171006 10222 20172 56012 (GW),16093.0
3570,20190227,1878,SFO,72494023234,2019-02-28 00:03:00+00:00,72494023234,2019-02-28 00:03:00+00:00,FM-16,MET13002/27/19 16:03:01 SPECI KSFO 280003Z 23008KT 2SM R28R/6000VP6000FT -RA BR FEW019 BKN023 OVC049 11/10 A3004 RMK AO2 P0001 T01110100,3219.0
3717,20190227,991,MCO,72205012815,2019-02-28 00:05:00+00:00,72205012815,2019-02-28 00:05:00+00:00,FM-16,MET10502/27/19 19:05:03 SPECI KMCO 280005Z 07009KT 10SM FEW008 FEW040 SCT120 21/19 A3002 RMK AO2 T02060189 (MH),16093.0
3558,20190227,2111,SAT,72253012921,2019-02-28 00:51:00+00:00,72253012921,2019-02-28 00:51:00+00:00,FM-15,MET10602/27/19 18:51:03 METAR KSAT 280051Z 15007KT 10SM FEW040 BKN250 22/17 A2998 RMK AO2 SLP140 T02170172 (MBZ),16093.0
3651,20190227,2355,PHX,72278023183,2019-02-28 00:51:00+00:00,72278023183,2019-02-28 00:51:00+00:00,FM-15,MET10102/27/19 17:51:01 METAR KPHX 280051Z 24005KT 10SM FEW140 FEW250 23/M01 A3000 RMK AO2 SLP149 T02281006,16093.0
3622,20190227,1184,DEN,72565003017,2019-02-28 00:53:00+00:00,72565003017,2019-02-28 00:53:00+00:00,FM-15,MET11702/27/19 17:53:03 METAR KDEN 280053Z 03006KT 6SM BR BKN006 BKN013 BKN220 M03/M04 A2998 RMK AO2 SLP192 T10331044 (ARW),9656.0
3557,20190227,1280,MEM,72334013893,2019-02-28 00:54:00+00:00,72334013893,2019-02-28 00:54:00+00:00,FM-15,MET11202/27/19 18:54:03 METAR KMEM 280054Z 05006KT 10SM BKN050 BKN060 BKN080 17/08 A3003 RMK AO2 SLP168 T01720078 (EN),16093.0
3576,20190227,341,EWR,72502014734,2019-02-28 01:25:00+00:00,72502014734,2019-02-28 01:25:00+00:00,FM-16,MET10102/27/19 20:25:03 SPECI KEWR 280125Z 13007KT 10SM BKN024 OVC035 M01/M07 A3011 RMK AO2 T10111067 (DHA),16093.0
3573,20190227,942,MSY,72231012916,2019-02-28 01:53:00+00:00,72231012916,2019-02-28 01:53:00+00:00,FM-15,MET12402/27/19 19:53:03 METAR KMSY 280153Z 00000KT 10SM SCT060 BKN110 BKN250 20/18 A3006 RMK AO2 RAE00 SLP181 P0001 T02000178 (ML),16093.0
3677,20190227,1682,IAH,72243012960,2019-02-28 01:53:00+00:00,72243012960,2019-02-28 01:53:00+00:00,FM-15,MET11402/27/19 19:53:03 METAR KIAH 280153Z 09003KT 1/16SM FG VV002 19/19 A3001 RMK AO2 SFC VIS 1/4 SLP163 T01940194 (MM),0.0
3594,20190227,2134,AUS,72254013904,2019-02-28 01:53:00+00:00,72254013904,2019-02-28 01:53:00+00:00,FM-15,MET10702/27/19 19:53:03 METAR KAUS 280153Z 08005KT 10SM SCT200 BKN250 19/16 A3000 RMK AO2 SLP155 T01940161 $ (JT),16093.0
3718,20190227,494,LAX,72295023174,2019-02-28 01:53:00+00:00,72295023174,2019-02-28 01:53:00+00:00,FM-15,MET09802/27/19 17:53:03 METAR KLAX 280153Z 28010KT 10SM OVC050 14/08 A3013 RMK AO2 SLP201 T01440083 (AR),16093.0
3606,20190227,2333,EWR,72502014734,2019-02-28 02:51:00+00:00,72502014734,2019-02-28 02:51:00+00:00,FM-15,MET11402/27/19 21:51:03 METAR KEWR 280251Z 13006KT 10SM BKN015 OVC022 M01/M05 A3008 RMK AO2 SLP186 T10111050 56026 (DHA),16093.0
3663,20190227,1113,ORD,72530094846,2019-02-28 02:51:00+00:00,72530094846,2019-02-28 02:51:00+00:00,FM-15,MET10702/27/19 20:51:03 METAR KORD 280251Z 33011KT 10SM FEW026 M08/M13 A3022 RMK AO2 SLP244 T10831133 51017 (KLC),16093.0
3678,20190227,1975,DEN,72565003017,2019-02-28 02:53:00+00:00,72565003017,2019-02-28 02:53:00+00:00,FM-15,MET11302/27/19 19:53:03 METAR KDEN 280253Z 04009KT 7SM SCT005 OVC012 M04/M06 A2999 RMK AO2 SLP200 T10441056 53001 (ARW),11265.0
3646,20190227,2011,DEN,72565003017,2019-02-28 02:53:00+00:00,72565003017,2019-02-28 02:53:00+00:00,FM-15,MET11302/27/19 19:53:03 METAR KDEN 280253Z 04009KT 7SM SCT005 OVC012 M04/M06 A2999 RMK AO2 SLP200 T10441056 53001 (ARW),11265.0
3696,20190227,457,DEN,72565003017,2019-02-28 03:12:00+00:00,72565003017,2019-02-28 03:12:00+00:00,FM-16,MET10302/27/19 20:12:03 SPECI KDEN 280312Z 03008KT 6SM BR BKN005 OVC011 M05/M06 A2999 RMK AO2 T10501056 (ARW),9656.0
3601,20190227,1116,IAD,72403093738,2019-02-28 03:14:00+00:00,72403093738,2019-02-28 03:14:00+00:00,FM-16,MET09302/27/19 22:14:03 SPECI KIAD 280314Z 31004KT 10SM BKN014 00/M02 A3001 RMK AO2 T00001022 (MJL),16093.0
3659,20190227,1221,IAD,72403093738,2019-02-28 03:14:00+00:00,72403093738,2019-02-28 03:14:00+00:00,FM-16,MET09302/27/19 22:14:03 SPECI KIAD 280314Z 31004KT 10SM BKN014 00/M02 A3001 RMK AO2 T00001022 (MJL),16093.0
3669,20190227,1218,ORD,72530094846,2019-02-28 03:51:00+00:00,72530094846,2019-02-28 03:51:00+00:00,FM-15,MET10102/27/19 21:51:03 METAR KORD 280351Z 35010KT 10SM FEW026 M09/M14 A3024 RMK AO2 SLP249 T10891139 (KLC),16093.0
3728,20190301,1138,IAH,72243012960,2019-03-01 13:53:00+00:00,72243012960,2019-03-01 13:53:00+00:00,FM-15,MET12703/01/19 07:53:02 METAR KIAH 011353Z 02003KT 3SM -DZ BR OVC005 09/08 A3006 RMK AO2 RAE01B39E48DZB52 SLP181 P0000 T00890083 (WS),4828.0
3729,20190301,878,EWR,72502014734,2019-03-01 17:51:00+00:00,72502014734,2019-03-01 17:51:00+00:00,FM-15,MET14203/01/19 12:51:02 METAR KEWR 011751Z VRB04KT 7SM FEW008 OVC015 01/M03 A3033 RMK AO2 SLP268 931000 4/001 60000 T00111028 10011 21039 58006 (DH),11265.0
3724,20190301,818,EZE,87576099999,2019-03-02 01:00:00+00:00,87576099999,2019-03-02 01:00:00+00:00,FM-15,MET092METAR SAEZ 020100Z 33012KT 9999 FEW050CB BKN100 27/17 Q1006 TEMPO 3000 TSRA SCT030 FEW040CB=,9999.0
3727,20190301,128,GIG,83746099999,2019-03-02 01:00:00+00:00,83746099999,2019-03-02 01:00:00+00:00,FM-15,MET085METAR SBGL 020100Z 23008KT 5000 -TSRA FEW006 SCT016 FEW024CB BKN060 23/23 Q1016 RERA=,5000.0
3725,20190301,846,SCL,85574099999,2019-03-02 02:00:00+00:00,85574099999,2019-03-02 02:00:00+00:00,FM-15,MET051METAR SCEL 020200Z 16009KT CAVOK 21/09 Q1015 NOSIG=,9900.0
3736,20190302,1459,POS,78970011634,2019-03-02 04:00:00+00:00,78970011634,2019-03-02 04:00:00+00:00,FM-15,MET055METAR TTPP 020400Z 00000KT C A V O K 24/21 Q1016 NOSIG=,999999.0
3749,20190302,1006,BOG,80222099999,2019-03-02 06:00:00+00:00,80222099999,2019-03-02 06:00:00+00:00,FM-15,MET058METAR SKBO 020600Z 01005KT 9999 FEW015 BKN070 11/09 A3039=,9999.0
3730,20190301,252,HNL,91182022521,2019-03-02 06:53:00+00:00,91182022521,2019-03-02 06:53:00+00:00,FM-15,MET10703/01/19 20:53:02 METAR PHNL 020653Z 01008KT 10SM FEW032 FEW041 BKN048 22/14 A3009 RMK AO2 SLP188 T02170139,16093.0
3726,20190301,2364,LAX,72295023174,2019-03-02 07:53:00+00:00,72295023174,2019-03-02 07:53:00+00:00,FM-15,MET11003/01/19 23:53:02 METAR KLAX 020753Z 00000KT 10SM FEW005 BKN200 14/11 A3001 RMK AO2 SLP160 T01390106 401670133,16093.0
3722,20190301,1204,SFO,72494023234,2019-03-02 07:56:00+00:00,72494023234,2019-03-02 07:56:00+00:00,FM-15,MET11903/01/19 23:56:02 METAR KSFO 020756Z 00000KT 4SM -RA BKN055 OVC070 12/09 A2990 RMK AO2 SLP124 P0004 T01220089 401280067,6437.0
3743,20190302,2112,SEA,72793024233,2019-03-02 08:53:00+00:00,72793024233,2019-03-02 08:53:00+00:00,FM-15,MET10503/02/19 00:53:02 METAR KSEA 020853Z 02009KT 10SM BKN065 04/M01 A3015 RMK AO2 SLP217 T00391011 50000 (LC),16093.0
3732,20190302,2352,LAX,72295023174,2019-03-02 08:53:00+00:00,72295023174,2019-03-02 08:53:00+00:00,FM-15,MET11803/02/19 00:53:02 METAR KLAX 020853Z 12006KT 10SM SCT050 BKN100 BKN200 14/11 A2998 RMK AO2 SLP150 T01390111 58022 (RA),16093.0
3733,20190302,1197,SFO,72494023234,2019-03-02 08:56:00+00:00,72494023234,2019-03-02 08:56:00+00:00,FM-15,MET12803/02/19 00:56:02 METAR KSFO 020856Z 05008KT 7SM -RA FEW039 BKN055 OVC070 11/08 A2983 RMK AO2 SLP101 P0014 60018 T01060078 58032,11265.0
3748,20190302,634,LAS,72386023169,2019-03-02 09:56:00+00:00,72386023169,2019-03-02 09:56:00+00:00,FM-15,MET10503/02/19 01:56:02 METAR KLAS 020956Z 18008KT 10SM FEW120 BKN220 16/04 A2983 RMK AO2 SLP086 T01560044 (AL),16093.0
3737,20190302,468,MSY,72231012916,2019-03-02 11:21:00+00:00,72231012916,2019-03-02 11:21:00+00:00,FM-16,MET06003/02/19 05:21:02 SPECI KMSY 021121Z 00000KT 1/4SM RVRNO RMK,402.0
3746,20190302,1011,CUN,76595099999,2019-03-02 11:46:00+00:00,76595099999,2019-03-02 11:46:00+00:00,FM-15,MET084METAR MMUN 021146Z 09005KT 7SM FEW015TCU 23/23 A3005 RMK SLP178 51010 913 8/200 HZY=,11265.0
3747,20190302,2108,SAT,72253012921,2019-03-02 11:51:00+00:00,72253012921,2019-03-02 11:51:00+00:00,FM-15,MET15703/02/19 05:51:02 METAR KSAT 021151Z 08005KT 1 1/2SM R13R/3000FT -DZ BR OVC003 13/12 A3002 RMK AO2 SLP156 P0000 60000 70001 T01280117 10133 20128 53001 (MBZ),2414.0
3739,20190302,1920,AUS,72254013904,2019-03-02 11:53:00+00:00,72254013904,2019-03-02 11:53:00+00:00,FM-15,MET16403/02/19 05:53:02 METAR KAUS 021153Z 03010KT 1/4SM R17L/3500V4500FT -DZ BR VV002 09/09 A3006 RMK AO2 SFC VIS 3/4 SLP181 P0000 60000 T00940089 10122 20094 53006 (DF),402.0
3741,20190302,818,EZE,87576099999,2019-03-03 01:00:00+00:00,87576099999,2019-03-03 01:00:00+00:00,FM-15,MET051METAR SAEZ 030100Z 13004KT CAVOK 17/13 Q1015 NOSIG=,9900.0
3744,20190302,128,GIG,83746099999,2019-03-03 01:00:00+00:00,83746099999,2019-03-03 01:00:00+00:00,FM-15,MET073METAR SBGL 030100Z 00000KT 9999 -TSRA FEW020 FEW030CB OVC100 26/24 Q1014=,9999.0
3735,20190302,63,GRU,83075099999,2019-03-03 01:00:00+00:00,83075099999,2019-03-03 01:00:00+00:00,FM-15,MET056METAR SBGR 030100Z 22004KT 9999 BKN008 19/19 Q1019 RETS=,9999.0
3745,20190302,846,SCL,85574099999,2019-03-03 02:00:00+00:00,85574099999,2019-03-03 02:00:00+00:00,FM-15,MET051METAR SCEL 030200Z 14008KT CAVOK 19/09 Q1015 NOSIG=,9900.0
3766,20190303,1459,POS,78970011634,2019-03-03 04:00:00+00:00,78970011634,2019-03-03 04:00:00+00:00,FM-15,MET064METAR TTPP 030400Z 11004KT 9999 FEW018 SCT045 24/22 Q1015 NOSIG=,9999.0
3780,20190303,1006,BOG,80222099999,2019-03-03 06:00:00+00:00,80222099999,2019-03-03 06:00:00+00:00,FM-15,MET058METAR SKBO 030600Z 28003KT 9999 SCT017 SCT070 12/11 A3034=,9999.0
3731,20190302,252,HNL,91182022521,2019-03-03 06:53:00+00:00,91182022521,2019-03-03 06:53:00+00:00,FM-15,MET10703/02/19 20:53:02 METAR PHNL 030653Z 05006KT 10SM FEW024 FEW038 SCT048 22/14 A3015 RMK AO2 SLP209 T02220139,16093.0
3734,20190302,1204,SFO,72494023234,2019-03-03 07:25:00+00:00,72494023234,2019-03-03 07:25:00+00:00,FM-16,MET09403/02/19 23:25:02 SPECI KSFO 030725Z 16003KT 2 1/2SM BR OVC002 10/08 A2997 RMK AO2 T01000078 $,4023.0
3740,20190302,1967,PDX,72698024229,2019-03-03 07:53:00+00:00,72698024229,2019-03-03 07:53:00+00:00,FM-15,MET11903/02/19 23:53:02 METAR KPDX 030753Z 10016KT 10SM CLR 01/M07 A3021 RMK AO2 PK WND 10029/0709 SLP231 T00111072 400831033,16093.0
3774,20190303,1197,SFO,72494023234,2019-03-03 08:22:00+00:00,72494023234,2019-03-03 08:22:00+00:00,FM-16,MET10403/03/19 00:22:02 SPECI KSFO 030822Z 00000KT 3SM HZ FEW005 BKN012 BKN090 14/10 A2999 RMK AO2 T01390094 $,4828.0
3754,20190303,2112,SEA,72793024233,2019-03-03 08:53:00+00:00,72793024233,2019-03-03 08:53:00+00:00,FM-15,MET10503/03/19 00:53:02 METAR KSEA 030853Z 08009KT 10SM FEW075 03/M09 A3023 RMK AO2 SLP245 T00331089 53009 (LC),16093.0
3758,20190303,2352,LAX,72295023174,2019-03-03 08:53:00+00:00,72295023174,2019-03-03 08:53:00+00:00,FM-15,MET11003/03/19 00:53:02 METAR KLAX 030853Z 00000KT 8SM BKN007 OVC015 14/13 A3007 RMK AO2 SLP182 T01390128 58010 (RA),12875.0
3763,20190303,634,LAS,72386023169,2019-03-03 09:56:00+00:00,72386023169,2019-03-03 09:56:00+00:00,FM-15,MET10503/03/19 01:56:02 METAR KLAS 030956Z 18008KT 10SM FEW100 FEW250 14/05 A2989 RMK AO2 SLP110 T01440050 (AL),16093.0
3760,20190303,657,LGA,72503014732,2019-03-03 10:51:00+00:00,72503014732,2019-03-03 10:51:00+00:00,FM-15,MET10603/03/19 05:51:02 METAR KLGA 031051Z 32011KT 10SM SCT050 SCT140 03/M03 A3011 RMK AO2 SLP197 T00281028 (WL),16093.0
3784,20190303,304,BOS,72509014739,2019-03-03 10:54:00+00:00,72509014739,2019-03-03 10:54:00+00:00,FM-15,MET11303/03/19 05:54:02 METAR KBOS 031054Z 28007KT 10SM FEW043 FEW070 SCT220 01/M04 A3007 RMK AO2 SLP180 T00111044 (WL),16093.0
3753,20190303,468,MSY,72231012916,2019-03-03 11:24:00+00:00,72231012916,2019-03-03 11:24:00+00:00,FM-16,MET09303/03/19 05:24:02 SPECI KMSY 031124Z 13006KT 2SM BR OVC004 20/18 A2993 RMK AO2 T02000183 (TS),3219.0
3773,20190303,1011,CUN,76595099999,2019-03-03 11:41:00+00:00,76595099999,2019-03-03 11:41:00+00:00,FM-15,MET077METAR MMUN 031141Z 11006KT 7SM SCT015 23/21 A2998 RMK SLP152 54000 976 8/500=,11265.0
3782,20190303,319,CLE,72524014820,2019-03-03 11:51:00+00:00,72524014820,2019-03-03 11:51:00+00:00,FM-15,MET11903/03/19 06:51:02 METAR KCLE 031151Z 03006KT 10SM OVC034 M03/M06 A3017 RMK AO2 SLP224 T10281061 11011 21028 58002 (MAC),16093.0
3768,20190303,2037,EWR,72502014734,2019-03-03 11:51:00+00:00,72502014734,2019-03-03 11:51:00+00:00,FM-15,MET14603/03/19 06:51:02 METAR KEWR 031151Z 34007KT 10SM FEW055 SCT140 SCT200 02/M04 A3014 RMK AO2 SLP204 4/001 70002 T00171039 10028 20011 51016 $ (MVC),16093.0
3755,20190303,551,DCA,72405013743,2019-03-03 11:52:00+00:00,72405013743,2019-03-03 11:52:00+00:00,FM-15,MET11803/03/19 06:52:02 METAR KDCA 031152Z 02008KT 10SM OVC034 06/M03 A3016 RMK AO2 SLP211 T00561028 10078 20056 53007 (JDH),16093.0
3771,20190303,365,MSP,72658014922,2019-03-03 11:53:00+00:00,72658014922,2019-03-03 11:53:00+00:00,FM-15,MET12103/03/19 05:53:02 METAR KMSP 031153Z 27008KT 10SM CLR M24/M27 A3045 RMK AO2 SLP336 4/020 T12391272 11183 21239 53002 (AP),16093.0
3775,20190303,754,MIA,72202012839,2019-03-03 11:53:00+00:00,72202012839,2019-03-03 11:53:00+00:00,FM-15,MET16903/03/19 06:53:02 METAR KMIA 031153Z 11004KT 10SM FEW020 BKN060 OVC100 22/21 A3005 RMK AO2 RAB14E43 SLP174 CB DSIPTD P0001 60001 70001 T02220211 10244 20217 53005 $ (EM),16093.0
3762,20190303,1920,AUS,72254013904,2019-03-03 11:53:00+00:00,72254013904,2019-03-03 11:53:00+00:00,FM-15,MET14703/03/19 05:53:02 METAR KAUS 031153Z 34010KT 5SM -DZ BR FEW003 OVC005 08/07 A2999 RMK AO2 SLP157 P0000 60000 70001 T00780067 10078 20072 53004 (DF),8047.0
3752,20190303,1067,FLL,74783012849,2019-03-03 11:53:00+00:00,74783012849,2019-03-03 11:53:00+00:00,FM-15,MET13003/03/19 06:53:02 METAR KFLL 031153Z 16003KT 10SM FEW020 SCT035 SCT250 24/21 A3003 RMK AO2 SLP170 T02390206 10244 20228 53003 (AM),16093.0
3765,20190303,336,DTW,72537094847,2019-03-03 11:53:00+00:00,72537094847,2019-03-03 11:53:00+00:00,FM-15,MET11803/03/19 06:53:02 METAR KDTW 031153Z 04003KT 8SM OVC040 M04/M09 A3017 RMK AO2 SLP224 T10441089 11033 21050 56005 (MSC),12875.0
3786,20190303,2092,BWI,72406093721,2019-03-03 11:54:00+00:00,72406093721,2019-03-03 11:54:00+00:00,FM-15,MET12003/03/19 06:54:02 METAR KBWI 031154Z 03003KT 10SM OVC040 04/M03 A3014 RMK AO2 SLP207 T00441033 10044 20006 53007 $ (MJF),16093.0
3772,20190303,2113,PHL,72408013739,2019-03-03 11:54:00+00:00,72408013739,2019-03-03 11:54:00+00:00,FM-15,MET12403/03/19 06:54:02 METAR KPHL 031154Z 32004KT 10SM BKN110 BKN280 03/M03 A3015 RMK AO2 SLP210 T00281033 10039 20022 53012 (JC),16093.0
3756,20190303,527,RSW,72210812894,2019-03-03 12:08:00+00:00,72210812894,2019-03-03 12:08:00+00:00,FM-16,MET09203/03/19 07:08:02 SPECI KRSW 031208Z 00000KT 1SM BR VV002 18/17 A3004 RMK AO2 T01780172 (WX),1609.0
3767,20190303,582,PHX,72278023183,2019-03-03 12:51:00+00:00,72278023183,2019-03-03 12:51:00+00:00,FM-15,MET09603/03/19 05:51:02 METAR KPHX 031251Z 09004KT 10SM CLR 12/09 A2995 RMK AO2 SLP133 T01220094 (GEH),16093.0
3776,20190303,2043,ORD,72530094846,2019-03-03 12:51:00+00:00,72530094846,2019-03-03 12:51:00+00:00,FM-15,MET10003/03/19 06:51:02 METAR KORD 031251Z 34011KT 10SM OVC030 M08/M13 A3023 RMK AO2 SLP247 T10781133 (JR),16093.0
3781,20190303,2034,OMA,72550014942,2019-03-03 12:52:00+00:00,72550014942,2019-03-03 12:52:00+00:00,FM-15,MET11003/03/19 06:52:02 METAR KOMA 031252Z 34016KT 10SM BKN110 BKN180 M19/M24 A3053 RMK AO2 SLP359 T11891239 $ (DWR),16093.0
3764,20190303,1192,DEN,72565003017,2019-03-03 12:53:00+00:00,72565003017,2019-03-03 12:53:00+00:00,FM-15,MET11903/03/19 05:53:02 METAR KDEN 031253Z 07004KT 9SM -SN SCT033 BKN130 M21/M23 A3016 RMK AO2 SLP306 P0000 T12061228 $ (SLK),14484.0
3785,20190303,1768,MCO,72205012815,2019-03-03 12:53:00+00:00,72205012815,2019-03-03 12:53:00+00:00,FM-15,MET10403/03/19 07:53:02 METAR KMCO 031253Z 00000KT 8SM FEW100 FEW250 19/18 A3005 RMK AO2 SLP176 T01940183 (IV),12875.0
